@RELATION reputation

@ATTRIBUTE perc_neutral REAL
@ATTRIBUTE polarity_maxnegative REAL
@ATTRIBUTE has_posIntensifier REAL
@ATTRIBUTE has_negation REAL
@ATTRIBUTE polarity_maxpositive REAL
@ATTRIBUTE perc_negatives REAL
@ATTRIBUTE has_positive REAL
@ATTRIBUTE polarity_value REAL
@ATTRIBUTE has_qtdPunctuation REAL
@ATTRIBUTE has_excl REAL
@ATTRIBUTE polarity_qtdneutral REAL
@ATTRIBUTE neutral_entropy_value REAL
@ATTRIBUTE has_entities REAL
@ATTRIBUTE positive_entropy_value REAL
@ATTRIBUTE has_uppercase REAL
@ATTRIBUTE polarity_qtdnegative REAL
@ATTRIBUTE has_negIntensifier REAL
@ATTRIBUTE polarity_qtdpositive REAL
@ATTRIBUTE has_questionmark REAL
@ATTRIBUTE has_url REAL
@ATTRIBUTE has_negative REAL
@ATTRIBUTE perc_positives REAL
@ATTRIBUTE polarity_url REAL
@ATTRIBUTE negative_entropy_value REAL
@ATTRIBUTE class {"POSITIVE", "NEGATIVE", "NEUTRAL"}

@DATA
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0.00038766950358, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.916666666667, 0, 0, 0, 3, 0, 1, 3, 2, 1, 11, 0, 0, 0.0046407989083, 0, 0, 0, 1, 0, 0, 0, 0.0833333333333, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0.000308518324536, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.9375, 0, 0, 0, 3, 0, 1, 3, 2, 0, 15, 0, 0, 0.0039839086149, 0, 0, 0, 1, 0, 0, 0, 0.0625, 0, 0.00396631023929, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9, 0, 0, 0.00315739308286, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0.00149543465824, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.833333333333, 0, 0, 0, 2, 0, 1, 2, 0, 0, 5, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.166666666667, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 16, 0, 0, 0.00723740556025, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.84, -2, 0, 0, 3, 0.08, 1, 0, 4, 1, 21, 0, 0, 0.00568846637697, 0, 2, 0, 2, 0, 0, 1, 0.08, 0, 0, NEGATIVE
0.714285714286, 0, 0, 0, 4, 0, 1, 6, 1, 1, 5, 0, 0, 0.00127911238422, 0, 0, 0, 2, 0, 0, 0, 0.285714285714, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 4, 1, 16, 0, 0, 0.00411327865854, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0.000390636361336, 0, 0.00121091083819, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.894736842105, 0, 0, 0, 3, 0, 1, 4, 5, 0, 17, 0.000102839441512, 0, 0.0105941034064, 0, 0, 0, 2, 0, 0, 0, 0.105263157895, 0, 0, POSITIVE
0.941176470588, 0, 0, 0, 1, 0, 1, 1, 3, 0, 16, 0.000195318180668, 0, 0.00096608366314, 0, 0, 0, 1, 0, 0, 0, 0.0588235294118, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 16, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.9, 0, 0, 0, 3, 0, 1, 3, 1, 0, 9, 0, 0, 0.000578517190928, 0, 0, 0, 1, 0, 0, 0, 0.1, 0, 0, POSITIVE
0.857142857143, 0, 0, 0, 4, 0, 1, 6, 2, 0, 12, 0.000195318180668, 0, 0.00204059291378, 0, 0, 0, 2, 0, 0, 0, 0.142857142857, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 14, 0, 0, 0.0052378959426, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0.000757385565602, 0, 0.0039780454135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.916666666667, 0, 0, 0, 3, 0, 1, 3, 5, 0, 11, 0, 0, 0.0010264788938, 0, 0, 0, 1, 1, 0, 0, 0.0833333333333, 0, 0, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 10, 0, 0, 0.00123400769079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.857142857143, 0, 0, 0, 3, 0, 1, 3, 0, 0, 6, 0, 0, 0.00678998048053, 0, 0, 0, 1, 0, 0, 0, 0.142857142857, 0, 0, POSITIVE
0.941176470588, 0, 0, 0, 3, 0, 1, 3, 3, 0, 16, 0.000195318180668, 0, 0.00561123112302, 0, 0, 0, 1, 0, 0, 0, 0.0588235294118, 0, 0.000549556569747, NEUTRAL
0.923076923077, -3, 0, 0, 0, 0.0769230769231, 0, -3, 1, 0, 12, 0.000195318180668, 0, 0.00687465230599, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, NEUTRAL
0.962962962963, 0, 0, 0, 2, 0, 1, 2, 9, 1, 26, 0, 0, 0.0176275106934, 0, 0, 0, 1, 0, 0, 0, 0.037037037037, 0, 0, POSITIVE
0.636363636364, 0, 0, 0, 4, 0, 1, 9, 2, 1, 7, 0, 0, 0.00585547775239, 0, 0, 0, 4, 0, 0, 0, 0.363636363636, 0, 0, POSITIVE
0.692307692308, -2, 0, 0, 2, 0.0769230769231, 1, 2, 1, 0, 9, 0, 0, 0.00735063661686, 0, 1, 0, 3, 1, 0, 1, 0.230769230769, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 15, 0, 0, 0.00547009082755, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, NEUTRAL
0.944444444444, -2, 0, 0, 0, 0.0555555555556, 0, -2, 5, 0, 17, 0, 0, 0.00552758230793, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 10, 0, 0, 0.00312462269879, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00150429138734, NEGATIVE
0.882352941176, -2, 1, 0, 2, 0.0588235294118, 1, 0, 2, 0, 15, 0, 0, 0.00401215772361, 1, 1, 0, 1, 0, 0, 1, 0.0588235294118, 0, 0.00150429138734, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 14, 0, 0, 0.00103176500236, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0.000825838362999, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.928571428571, -2, 0, 0, 0, 0.0714285714286, 0, -2, 5, 0, 13, 0, 0, 0.00551301252542, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, NEUTRAL
0.909090909091, 0, 0, 0, 2, 0, 1, 2, 1, 0, 10, 0, 0, 0.00556034434516, 0, 0, 0, 1, 0, 0, 0, 0.0909090909091, 0, 0, POSITIVE
0.954545454545, 0, 0, 0, 1, 0, 1, 1, 5, 0, 21, 0, 0, 0.00261178766145, 1, 0, 0, 1, 1, 0, 0, 0.0454545454545, 0, 0, POSITIVE
0.916666666667, 0, 0, 0, 2, 0, 1, 2, 1, 0, 11, 0.000390636361336, 0, 0.0127197452832, 0, 0, 0, 1, 0, 0, 0, 0.0833333333333, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 5, 1, 19, 0, 0, 0.0127188010785, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.000354238389079, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0.00241295157103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.958333333333, 0, 0, 0, 3, 0, 1, 3, 12, 0, 23, 0, 0, 0.0066711451212, 0, 0, 0, 1, 0, 0, 0, 0.0416666666667, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 15, 0, 0, 0.0034872838362, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.785714285714, 0, 0, 0, 2, 0, 1, 4, 2, 0, 11, 0, 0, 0.00298533694839, 0, 0, 0, 3, 0, 0, 0, 0.214285714286, 0, 0, POSITIVE
1.0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0.00215532469338, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.95, 0, 0, 0, 1, 0, 1, 1, 5, 0, 19, 0, 0, 0.00222900835901, 0, 0, 0, 1, 0, 0, 0, 0.05, 0, 0, POSITIVE
0.916666666667, 0, 0, 0, 0, 0, 0, -1, 3, 0, 12, 0, 0, 0.00612720016527, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.000354238389079, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0.000102839441512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.8125, -2, 0, 0, 1, 0.125, 1, -3, 2, 0, 13, 0, 0, 0.00394309035772, 0, 2, 0, 1, 0, 0, 1, 0.0625, 0, 0.000708476778158, NEGATIVE
0.857142857143, 0, 0, 0, 3, 0, 1, 4, 0, 0, 12, 0, 0, 0.00117314345199, 0, 0, 0, 2, 0, 0, 0, 0.142857142857, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0.00234792552909, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.833333333333, 0, 0, 0, 3, 0, 1, 4, 3, 0, 10, 0.000366749204266, 0, 0.00397895186236, 0, 0, 0, 2, 1, 0, 0, 0.166666666667, 0, 0, NEUTRAL
0.9, 0, 0, 0, 3, 0, 1, 4, 5, 0, 18, 0, 0, 0.00689624088706, 0, 0, 0, 2, 0, 0, 0, 0.1, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0.00612866326436, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.9, 0, 0, 0, 2, 0, 1, 2, 0, 0, 9, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.1, 0, 0, NEGATIVE
0.928571428571, -4, 0, 0, 0, 0.0714285714286, 0, -4, 2, 0, 13, 0, 0, 0.00608551757721, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0.000662497652682, NEGATIVE
0.941176470588, 0, 0, 0, 3, 0, 1, 3, 2, 1, 16, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0.0588235294118, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 11, 0, 0, 0.00286512321064, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0.00532123178979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.9, 0, 0, 0, 3, 0, 1, 6, 4, 1, 18, 0, 0, 0.00965617365064, 0, 0, 0, 2, 0, 0, 0, 0.1, 0, 0, POSITIVE
1.0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 10, 0, 0, 0.00288997180507, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.8, -2, 0, 0, 0, 0.2, 0, -2, 0, 0, 4, 0, 0, 0.000102839441512, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0.000354238389079, NEGATIVE
0.8, 0, 0, 1, 0, 0, 0, -2, 0, 0, 10, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0.00658817525843, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.92, 0, 0, 0, 3, 0, 1, 6, 6, 0, 23, 0, 0, 0.00471774483576, 0, 0, 0, 2, 0, 0, 0, 0.08, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 14, 0.00097659090334, 0, 0.00533569653246, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0.00383544070762, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.923076923077, 0, 0, 0, 2, 0, 1, 2, 1, 0, 12, 0, 0, 0.00736950924851, 0, 0, 0, 1, 0, 0, 0, 0.0769230769231, 0, 0, POSITIVE
0.9, -2, 0, 0, 0, 0.1, 0, -2, 1, 0, 9, 0, 0, 0.00285273688944, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0.000549556569747, NEUTRAL
0.947368421053, 0, 0, 0, 3, 0, 1, 3, 13, 1, 18, 0, 0, 0.000389152932458, 1, 0, 0, 1, 0, 0, 0, 0.0526315789474, 0, 0, POSITIVE
0.875, -3, 0, 0, 3, 0.0625, 1, 0, 0, 0, 14, 0.000366749204266, 0, 0.00247464161361, 0, 1, 0, 1, 0, 0, 1, 0.0625, 0, 0, NEUTRAL
0.875, 0, 0, 0, 3, 0, 1, 3, 0, 0, 7, 0, 0, 0.00811597253598, 0, 0, 0, 1, 0, 0, 0, 0.125, 0, 0, POSITIVE
0.944444444444, 0, 0, 0, 0, 0, 0, -1, 2, 0, 18, 0, 0, 0.00635696114379, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.947368421053, 0, 0, 0, 0, 0, 0, -1, 3, 0, 19, 0, 0, 0.00331643534827, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0.00238212807787, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0.000195318180668, 0, 0.00925226148028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0, 0, 0.00380136938834, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00123303705441, NEGATIVE
0.833333333333, 0, 0, 0, 3, 0, 1, 3, 0, 0, 5, 0, 0, 0.0025291568094, 0, 0, 0, 1, 0, 0, 0, 0.166666666667, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 15, 0, 0, 0.0122231784803, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.857142857143, 0, 0, 0, 0, 0, 0, -2, 0, 0, 14, 0, 0, 0.00336190349295, 1, 2, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.909090909091, 0, 0, 0, 0, 0, 0, -1, 1, 0, 11, 0, 0, 0.00706453392756, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 10, 0, 0, 0.00848772133979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 10, 0, 0, 0.00724321178027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 0, 0, 0.00054807314087, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.833333333333, -5, 0, 0, 0, 0.166666666667, 0, -10, 0, 0, 15, 0.000562067384934, 0, 0.0131063610082, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0, NEUTRAL
0.666666666667, -2, 0, 1, 3, 0.111111111111, 1, 5, 0, 0, 7, 0, 0, 0, 0, 2, 0, 1, 0, 0, 1, 0.111111111111, 0, 0, POSITIVE
0.714285714286, -2, 0, 0, 2, 0.142857142857, 1, 0, 2, 1, 5, 0, 0, 0.004798632857, 0, 1, 0, 1, 0, 0, 1, 0.142857142857, 0, 0.000549556569747, NEUTRAL
0.904761904762, 0, 0, 0, 3, 0, 1, 6, 4, 0, 19, 0, 0, 0.0120652366722, 0, 0, 0, 2, 0, 0, 0, 0.0952380952381, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0.000475677749416, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 6, 1, 11, 0.000195318180668, 0, 0.0029543807698, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.9, 0, 0, 0, 1, 0, 1, 1, 1, 0, 9, 0, 0, 0.0100832985488, 1, 0, 0, 1, 0, 0, 0, 0.1, 0, 0.000662497652682, NEGATIVE
0.8, -2, 0, 0, 1, 0.0666666666667, 1, 0, 3, 0, 12, 0.000195318180668, 0, 0.00159265888607, 0, 1, 0, 2, 0, 0, 1, 0.133333333333, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.9, -3, 0, 0, 0, 0.1, 0, -3, 2, 0, 9, 0, 0, 0.00236912206921, 2, 1, 0, 0, 1, 0, 1, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0.00225020471532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 17, 0, 0, 0.0105791933269, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.00491971262198, NEGATIVE
0.954545454545, 0, 0, 0, 0, 0, 0, -1, 7, 0, 22, 0, 0, 0.00527948045559, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.944444444444, 0, 0, 0, 4, 0, 1, 4, 7, 0, 17, 0, 0, 0.00458609149018, 1, 0, 0, 1, 0, 0, 0, 0.0555555555556, 0, 0.00163013794958, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0.00222016727091, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.888888888889, -4, 0, 1, 2, 0.0555555555556, 1, -2, 3, 1, 16, 0, 0, 0.00414357477183, 0, 1, 0, 1, 0, 0, 1, 0.0555555555556, 0, 0.000354238389079, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 11, 0, 0, 0.0020789412445, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 8, 0.000195318180668, 0, 0.00229654652504, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 18, 0, 0, 0.00125137554597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0.00565722251131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 8, 0, 0, 0.000858876759676, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.923076923077, 0, 0, 0, 2, 0, 1, 2, 1, 1, 12, 0.0043204979966, 0, 0.00527188871588, 0, 0, 0, 1, 0, 0, 0, 0.0769230769231, 0, 0, NEUTRAL
0.818181818182, -2, 0, 0, 2, 0.0909090909091, 1, 0, 1, 1, 9, 0, 0, 0.00216734256314, 0, 1, 0, 1, 0, 0, 1, 0.0909090909091, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0.00348621397334, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.666666666667, -4, 0, 0, 2, 0.166666666667, 1, -2, 0, 0, 4, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0.166666666667, 0, 0, NEGATIVE
0.894736842105, 0, 0, 0, 4, 0, 1, 5, 4, 0, 17, 0.000102839441512, 0, 0.0125690204951, 1, 0, 0, 2, 0, 0, 0, 0.105263157895, 0, 0, POSITIVE
0.857142857143, -3, 0, 0, 0, 0.142857142857, 0, -8, 2, 0, 18, 0.0012758995605, 0, 0, 0, 3, 1, 0, 0, 0, 1, 0, 0, 0, NEUTRAL
0.875, 0, 0, 0, 2, 0, 1, 3, 2, 0, 14, 0, 0, 0.00502365160989, 0, 0, 0, 2, 0, 0, 0, 0.125, 0, 0, POSITIVE
0.933333333333, 0, 0, 0, 3, 0, 1, 3, 4, 0, 14, 0, 0, 0.00152886526994, 0, 0, 0, 1, 0, 0, 0, 0.0666666666667, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 13, 0, 0, 0.00267044702793, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 13, 0, 0, 0.00998642956995, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.933333333333, 0, 0, 0, 3, 0, 1, 3, 5, 0, 14, 0, 0, 0.000102839441512, 1, 0, 0, 1, 0, 0, 0, 0.0666666666667, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0.000102839441512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.928571428571, 0, 0, 0, 3, 0, 1, 3, 0, 0, 13, 0, 0, 0.0106073654635, 0, 0, 0, 1, 0, 0, 0, 0.0714285714286, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.888888888889, 0, 0, 0, 2, 0, 1, 2, 2, 0, 8, 0, 0, 0.00211139499865, 0, 0, 0, 1, 0, 0, 0, 0.111111111111, 0, 0, POSITIVE
0.857142857143, 0, 0, 0, 0, 0, 0, -1, 0, 0, 7, 0, 0, 0.00331711249336, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
0.9375, 0, 0, 0, 1, 0, 1, 1, 3, 0, 15, 0, 0, 0.00868896664195, 0, 0, 0, 1, 0, 0, 0, 0.0625, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0.000363981241115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 15, 0, 0, 0.00403958020525, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.875, 0, 0, 0, 1, 0, 1, 1, 0, 0, 7, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.125, 0, 0, NEGATIVE
0.916666666667, 0, 0, 0, 2, 0, 1, 2, 1, 0, 11, 0, 0, 0.00179558303443, 0, 0, 0, 1, 0, 0, 0, 0.0833333333333, 0, 0, POSITIVE
0.8, -2, 0, 0, 2, 0.1, 1, 0, 2, 1, 8, 0, 0, 0.00054807314087, 0, 1, 0, 1, 0, 0, 1, 0.1, 0, 0, POSITIVE
0.8, -2, 0, 0, 0, 0.2, 0, -2, 0, 0, 4, 0, 0, 0.00170983281425, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 8, 0, 0, 0.00114723713448, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
0.875, -3, 0, 0, 0, 0.125, 0, -3, 0, 0, 7, 0, 0, 0.00327143233635, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0.00228215760691, NEGATIVE
0.875, -2, 0, 0, 1, 0.0625, 1, -1, 5, 0, 14, 0, 0, 0.00748010114718, 0, 1, 0, 1, 0, 0, 1, 0.0625, 0, 0.000953402382693, NEGATIVE
0.928571428571, 0, 0, 0, 1, 0, 1, 1, 1, 0, 13, 0, 0, 0.0149488054798, 0, 0, 0, 1, 0, 0, 0, 0.0714285714286, 0, 0.00130764077177, NEGATIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 13, 0.000195318180668, 0, 0.00268897448987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0.00366341061686, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.8, -2, 0, 0, 3, 0.133333333333, 1, -1, 1, 1, 12, 0, 0, 0.00472144214583, 0, 2, 0, 1, 0, 0, 1, 0.0666666666667, 0, 0, POSITIVE
0.888888888889, 0, 0, 0, 4, 0, 1, 4, 2, 0, 8, 0, 0, 0.000852787656038, 0, 0, 0, 1, 0, 0, 0, 0.111111111111, 0, 0, POSITIVE
0.818181818182, 0, 0, 0, 3, 0, 1, 2, 1, 1, 10, 0, 0, 0.00566620060431, 0, 1, 0, 1, 0, 0, 0, 0.0909090909091, 0, 0, POSITIVE
0.928571428571, 0, 0, 0, 1, 0, 1, 1, 0, 0, 13, 0, 0, 0.00873875935611, 0, 0, 0, 1, 0, 0, 0, 0.0714285714286, 0, 0, POSITIVE
0.904761904762, 0, 0, 0, 1, 0, 1, 0, 2, 0, 20, 0.00114653849806, 0, 0.00920089518327, 0, 1, 0, 1, 0, 0, 0, 0.047619047619, 0, 0.00085781583335, NEUTRAL
0.8, -2, 0, 0, 2, 0.0666666666667, 1, 1, 1, 0, 12, 0, 0, 0.00230374658054, 0, 1, 0, 2, 1, 0, 1, 0.133333333333, 0, 0, POSITIVE
0.916666666667, 0, 0, 0, 3, 0, 1, 3, 2, 0, 11, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0.0833333333333, 0, 0, POSITIVE
0.923076923077, 0, 0, 0, 2, 0, 1, 2, 3, 0, 12, 0, 0, 0.000102839441512, 0, 0, 0, 1, 0, 0, 0, 0.0769230769231, 0, 0, POSITIVE
1.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 7, 0, 0, 0.000102839441512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.8125, -4, 0, 1, 0, 0.0625, 0, -4, 2, 0, 15, 0, 0, 0.0025993471061, 2, 3, 0, 0, 0, 0, 1, 0, 0, 0.00268181051452, NEUTRAL
0.75, 0, 0, 0, 2, 0, 1, 5, 1, 0, 13, 0, 0, 0.000823344365977, 0, 1, 0, 3, 0, 0, 0, 0.1875, 0, 0, POSITIVE
0.961538461538, 0, 0, 0, 1, 0, 1, 1, 10, 0, 25, 0, 0, 0.00386421130053, 0, 0, 0, 1, 0, 0, 0, 0.0384615384615, 0, 0, POSITIVE
