@RELATION reputation

@ATTRIBUTE perc_neutral REAL
@ATTRIBUTE polarity_maxnegative REAL
@ATTRIBUTE has_posIntensifier REAL
@ATTRIBUTE has_negation REAL
@ATTRIBUTE polarity_maxpositive REAL
@ATTRIBUTE perc_negatives REAL
@ATTRIBUTE has_positive REAL
@ATTRIBUTE polarity_value REAL
@ATTRIBUTE has_qtdPunctuation REAL
@ATTRIBUTE polarity_qtdneutral REAL
@ATTRIBUTE neutral_entropy_value REAL
@ATTRIBUTE has_entities REAL
@ATTRIBUTE positive_entropy_value REAL
@ATTRIBUTE has_uppercase REAL
@ATTRIBUTE polarity_qtdnegative REAL
@ATTRIBUTE has_negIntensifier REAL
@ATTRIBUTE polarity_qtdpositive REAL
@ATTRIBUTE has_questionmark REAL
@ATTRIBUTE has_url REAL
@ATTRIBUTE has_negative REAL
@ATTRIBUTE perc_positives REAL
@ATTRIBUTE has_exclamationmark REAL
@ATTRIBUTE polarity_url REAL
@ATTRIBUTE negative_entropy_value REAL
@ATTRIBUTE class {"POSITIVE", "NEGATIVE", "NEUTRAL"}

@DATA
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00019383475179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.000102839441512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0.0131885216962, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0.0091272577531, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 2, 3, 0, 0.0009288165892, 0, 0.00459927496978, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0.00463307696911, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00107522598242, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0.000195318180668, 1, 0.00581778661653, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, -1, 2, 0, 0.000195318180668, 1, 0.00296978124393, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000549556569747, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0.000195318180668, 1, 0.00475082837489, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0.00624886991048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.00620160238823, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0.0143261098136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0.000733498408532, 1, 0.00799068015805, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0.00547009082755, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0.000390636361336, 1, 0.00825304396415, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00207096730498, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0.00858308956983, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00744741720869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00130764077177, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 4, 1, 0, 0, 1, 0.00379213365751, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 0, 1, 0.00277432456964, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 1, 0, 0, 0, 3, 3, 0, 0.000390636361336, 0, 0.00174415546515, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, -2, 0, 0, 0, 1, 0.00424761455746, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, -3, 0, 0, 0, 1, 0.00326478771623, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
0.0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.00251416181505, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0.00428878630106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00295536773606, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0.000733498408532, 0, 0.00702856985228, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000298157622179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0.00292622675374, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00159540830243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000195318180668, 1, 0.00176408990967, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0.00623408565099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000354238389079, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.00189708691952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.00472379479677, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00150429138734, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0.00399037870415, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0.000205678883024, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000708476778158, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.00209179881079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.00695170136477, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00311089652753, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000680585957298, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.000893145410811, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0.00877465788059, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000457077830591, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00453316709721, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.00377120668218, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0.000390636361336, 1, 0.00367106065443, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 1, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0.00632180358816, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0.00508244140485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 3, 2, 0, 0, 1, 0.00158454530187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.00225383079199, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.000102839441512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0.0039233129505, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, -3, 1, 0, 0, 1, 0.000582987684248, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0.0158243243775, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00367814483968, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0.000102839441512, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0.0111551656291, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.000195318180668, 1, 0.00224878904577, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00299397335193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00130764077177, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0.00279005799592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0.000195318180668, 1, 0.00516171742741, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0.00772094274806, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00429110093285, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000354238389079, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 0, 1, 0.00547700054952, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00396684666198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0.000840943524804, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 6, 5, 0, 0, 1, 0.00609468534948, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0.000757385565602, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.00085781583335, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 0, 0.00347080774129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0.00565857932138, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0.000195318180668, 1, 0.00306374976368, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 3, 3, 0, 0, 0, 0.00368005752419, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.000354238389079, NEGATIVE
0.0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.00368649694124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0.0106056808041, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0.00608551757721, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.000662497652682, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0.00327099165426, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0.00959412254915, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0.00517326428441, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0.00800733990185, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0.00391784747034, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0.000195318180668, 1, 0.0107471477242, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0.00580122587226, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0.00525837543412, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00167438997604, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0.0108230325129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0019187611488, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000354238389079, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0.000195318180668, 0, 0.00497570711497, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00186397912573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 1, 0.00522368356118, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0.00404588512173, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 1, 0.0125066983018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 7, 4, 0, 0, 0, 0.00806533102956, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0.00499845434204, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.001633168069, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0.00659420654543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.000834597087343, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00186271125897, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.00320870683284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 0, 1, 0.00952591749487, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 2, 4, 0, 0.000390636361336, 1, 0.00730926495444, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.000102839441512, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00362823552572, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0.00595100666634, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0.0015320828928, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.000411357766048, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0.000390636361336, 1, 0.00395767036596, 2, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000195318180668, 1, 0.00381260832186, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000195318180668, 1, 0.00526762743079, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00767001352979, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.00186504066562, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0.0061584882304, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00106271516724, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0.00833760235055, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0.00225266323105, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0.00117190908401, 1, 0.0142903126155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 0, 1, 0.00714139172858, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0.000354238389079, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 0, 1, 0.00632098835337, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00462651631514, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0.0081101039624, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0.000399513634814, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.000560583956056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 1, 5, 0, 0.000390636361336, 0, 0.000298157622179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000720987593345, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00297262363734, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00184278486028, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, -5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 3, 4, 0, 0, 0, 0.0103458541269, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00366197335774, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0.00282068158438, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.000195318180668, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 0.00396143295922, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 1, 6, 0, 0, 1, 0.00382594790161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00343062282681, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 1, 0.00494072219761, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0.00734892196564, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0.000354238389079, NEGATIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 1, 0.0110760773582, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0.0105708983259, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00219872109061, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0.000390636361336, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 3, 6, 0, 0, 1, 0.00220276061543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0.00600904271026, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0.00671756948027, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, NEGATIVE
0.0, 0, 0, 1, 0, 0, 0, -2, 2, 0, 0.000366749204266, 1, 0.00215899711056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0.00124617433714, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 1, 0.00822434597008, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, POSITIVE
0.0, 0, 0, 1, 0, 0, 0, 0, 2, 0, 0, 1, 0.000298157622179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0.00539145137694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
