@RELATION reputation

@ATTRIBUTE perc_neutral REAL
@ATTRIBUTE polarity_maxnegative REAL
@ATTRIBUTE has_posIntensifier REAL
@ATTRIBUTE has_negation REAL
@ATTRIBUTE sentence_length REAL
@ATTRIBUTE polarity_maxpositive REAL
@ATTRIBUTE perc_negatives REAL
@ATTRIBUTE has_positive REAL
@ATTRIBUTE polarity_value REAL
@ATTRIBUTE has_qtdPunctuation REAL
@ATTRIBUTE has_excl REAL
@ATTRIBUTE polarity_qtdneutral REAL
@ATTRIBUTE neutral_entropy_value REAL
@ATTRIBUTE positive_entropy_value REAL
@ATTRIBUTE has_uppercase REAL
@ATTRIBUTE polarity_qtdnegative REAL
@ATTRIBUTE has_negIntensifier REAL
@ATTRIBUTE polarity_qtdpositive REAL
@ATTRIBUTE has_questionmark REAL
@ATTRIBUTE has_url REAL
@ATTRIBUTE has_negative REAL
@ATTRIBUTE perc_positives REAL
@ATTRIBUTE polarity_url REAL
@ATTRIBUTE negative_entropy_value REAL
@ATTRIBUTE class {"POSITIVE", "NEGATIVE", "NEUTRAL"}

@DATA
0.933333333333, 0, 0, 0, 15, 2, 0, 1, 2, 1, 0, 14, 0.00620778174022, 0.0071206379876, 0, 0, 0, 1, 0, 0, 0, 0.0666666666667, 0, 0.00455452906879, POSITIVE
1.0, 0, 0, 0, 25, 0, 0, 0, 0, 5, 1, 25, 0.0119845298677, 0.0125778782543, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0108611782246, POSITIVE
1.0, 0, 0, 0, 15, 0, 0, 0, 0, 3, 0, 15, 0.00360489801904, 0.00360489801904, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0046216340608, NEGATIVE
0.875, -3, 0, 1, 16, 0, 0.125, 0, -5, 2, 1, 14, 0.0030513715762, 0.00575695814684, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0.00575695814684, NEGATIVE
0.923076923077, 0, 0, 0, 26, 4, 0, 1, 8, 8, 1, 24, 0.00195214295912, 0.00246634016668, 0, 0, 0, 2, 0, 0, 0, 0.0769230769231, 0, 0, POSITIVE
1.0, 0, 0, 0, 16, 0, 0, 0, 0, 7, 1, 16, 0.00605503515869, 0.00605503515869, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00605503515869, POSITIVE
0.882352941176, -4, 0, 0, 17, 1, 0.0588235294118, 1, -3, 5, 0, 15, 0, 0.000879425132877, 0, 1, 0, 1, 0, 0, 1, 0.0588235294118, 0, 0.000879425132877, NEGATIVE
0.875, 0, 0, 0, 16, 3, 0, 1, 5, 4, 1, 14, 0, 0.000943918147756, 0, 0, 0, 2, 0, 0, 0, 0.125, 0, 0, POSITIVE
1.0, 0, 0, 0, 24, 0, 0, 0, 0, 7, 1, 24, 0.00987782415579, 0.00987782415579, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00987782415579, NEGATIVE
0.9, -2, 0, 0, 10, 0, 0.1, 0, -2, 0, 0, 9, 0.00194877107853, 0.00215444996155, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0.00194877107853, POSITIVE
0.8, 0, 0, 0, 10, 4, 0, 1, 3, 1, 1, 9, 0.00583504932975, 0.00583504932975, 0, 1, 0, 1, 0, 0, 0, 0.1, 0, 0.00553689170757, POSITIVE
1.0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0.000562067384934, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.913043478261, -3, 0, 0, 23, 1, 0.0434782608696, 1, -2, 7, 0, 21, 0.00142908013211, 0.00274646375592, 0, 1, 0, 1, 0, 0, 1, 0.0434782608696, 0, 0.003100702145, NEGATIVE
1.0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 13, 0, 0, 0, 0, 1, 1, 13, 0.000640762335553, 0.000834597087343, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 18, 0, 0, 0, 0, 5, 0, 18, 0.00383511577134, 0.00413178996464, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.00323880052698, POSITIVE
0.8125, 0, 0, 0, 16, 3, 0, 1, 6, 2, 0, 13, 0.00749709561959, 0.00804537921599, 0, 0, 0, 3, 0, 0, 0, 0.1875, 0, 0.00637374397644, POSITIVE
0.923076923077, 0, 0, 0, 13, 2, 0, 1, 2, 3, 0, 12, 0.00240962972451, 0.00240962972451, 0, 0, 0, 1, 1, 0, 0, 0.0769230769231, 0, 0.00240962972451, POSITIVE
1.0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 0, 13, 0.00358429941888, 0.0042470561325, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00246018554879, POSITIVE
0.857142857143, -2, 0, 0, 7, 0, 0.142857142857, 0, -2, 0, 0, 6, 0.00167640130418, 0.00271336331181, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0.00167640130418, POSITIVE
1.0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 14, 0, 0, 0, 0, 2, 0, 14, 0.00298058265694, 0.00298058265694, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00178927962395, NEUTRAL
1.0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 8, 0.00210628692546, 0.00191096874479, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.863636363636, -2, 0, 0, 22, 2, 0.0454545454545, 1, 1, 2, 0, 19, 0.00544132483791, 0, 0, 1, 0, 2, 0, 0, 1, 0.0909090909091, 0, 0.00185466629233, NEUTRAL
1.0, 0, 0, 0, 16, 0, 0, 0, 0, 3, 0, 16, 0.0157433545974, 0.0157433545974, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0118966326366, POSITIVE
0.75, 0, 0, 0, 12, 4, 0, 1, 10, 2, 1, 9, 0.000475677749416, 0.000475677749416, 0, 0, 0, 3, 0, 0, 0, 0.25, 0, 0, POSITIVE
1.0, 0, 0, 0, 21, 0, 0, 0, 0, 7, 0, 21, 0.0127908490395, 0.0129846837913, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00232020261324, NEUTRAL
0.9375, 0, 0, 0, 16, 3, 0, 1, 3, 3, 0, 15, 0.000743391321538, 0.00273303081483, 0, 0, 0, 1, 1, 0, 0, 0.0625, 0, 0.00273303081483, POSITIVE
0.9, 0, 0, 0, 10, 0, 0, 0, -1, 4, 0, 10, 0.00187275459695, 0.00239794134075, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.00187275459695, POSITIVE
1.0, 0, 0, 0, 13, 0, 0, 0, 0, 3, 0, 13, 0.00976515242854, 0.0102319731112, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00425471568364, POSITIVE
0.666666666667, -2, 0, 1, 12, 3, 0.0833333333333, 1, 8, 2, 0, 8, 0.00211413305666, 0.00221697249817, 0, 1, 0, 3, 0, 0, 1, 0.25, 0, 0.000652396011259, POSITIVE
0.75, -2, 0, 0, 8, 2, 0.125, 1, 0, 0, 0, 6, 0.00327441871759, 0.00327441871759, 0, 1, 0, 1, 0, 0, 1, 0.125, 0, 0.00239851457963, POSITIVE
0.894736842105, -3, 0, 0, 19, 0, 0.105263157895, 0, -6, 6, 1, 17, 0.00590530552722, 0.00590530552722, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0.00661378230538, NEGATIVE
0.9375, 0, 0, 0, 16, 2, 0, 1, 2, 1, 1, 15, 0.0116673509176, 0.0116673509176, 0, 0, 0, 1, 0, 0, 0, 0.0625, 0, 0.0120215893067, NEGATIVE
1.0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0.00251265508851, 0.00251265508851, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00251265508851, NEUTRAL
1.0, 0, 0, 1, 9, 0, 0, 0, 0, 1, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
0.857142857143, 0, 1, 0, 14, 1, 0, 1, 2, 0, 0, 12, 0.00495556506423, 0.00495556506423, 0, 0, 0, 2, 0, 0, 0, 0.142857142857, 0, 0.00178927962395, POSITIVE
1.0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0.00491752947485, 0.00491752947485, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00326427680342, NEUTRAL
1.0, 0, 0, 0, 11, 0, 0, 0, 0, 1, 0, 11, 0.00382538787131, 0.00392822731282, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00193543008976, POSITIVE
0.95652173913, 0, 0, 0, 23, 1, 0, 1, 1, 6, 0, 22, 0.00124617433714, 0.00152653390589, 0, 0, 0, 1, 1, 0, 0, 0.0434782608696, 0, 0.00124617433714, POSITIVE
1.0, 0, 0, 0, 20, 0, 0, 0, 0, 5, 0, 20, 0.00120975012699, 0.0020308091987, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.000718219630194, POSITIVE
0.777777777778, 0, 0, 0, 9, 3, 0, 1, 6, 2, 1, 7, 0.000195318180668, 0, 0, 0, 0, 2, 0, 0, 0, 0.222222222222, 0, 0, NEUTRAL
0.944444444444, 0, 0, 1, 18, 1, 0, 1, 1, 4, 0, 17, 0.00895225817391, 0.00895225817391, 0, 0, 0, 1, 1, 0, 0, 0.0555555555556, 0, 0.00895225817391, POSITIVE
1.0, 0, 0, 0, 23, 0, 0, 0, 0, 8, 0, 23, 0.00749753131234, 0.00788520081592, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0.00526408602168, POSITIVE
0.952380952381, 0, 0, 0, 21, 3, 0, 1, 3, 8, 0, 20, 0.00491798251758, 0.00502082195909, 1, 0, 0, 1, 1, 0, 0, 0.047619047619, 0, 0.00388172081211, POSITIVE
0.888888888889, 0, 0, 0, 9, 3, 0, 1, 3, 3, 1, 8, 0.000798816890849, 0.000798816890849, 0, 0, 0, 1, 1, 0, 0, 0.111111111111, 0, 0, POSITIVE
0.958333333333, 0, 0, 0, 24, 2, 0, 1, 2, 10, 0, 23, 0.00632451872017, 0.00798699822423, 0, 0, 0, 1, 0, 0, 0, 0.0416666666667, 0, 0.00293440299629, POSITIVE
0.875, 0, 0, 0, 8, 3, 0, 1, 3, 0, 0, 7, 0.000687310554637, 0.000687310554637, 0, 0, 0, 1, 0, 0, 0, 0.125, 0, 0, POSITIVE
0.866666666667, -3, 0, 0, 15, 0, 0.0666666666667, 0, -4, 6, 1, 14, 0.00085781583335, 0, 2, 2, 0, 0, 0, 0, 1, 0, 0, 0.00121205422243, NEGATIVE
0.866666666667, -2, 0, 0, 15, 2, 0.0666666666667, 1, 0, 2, 0, 13, 0.00231103454583, 0.00353796248907, 0, 1, 0, 1, 0, 0, 1, 0.0666666666667, 0, 0.00231103454583, POSITIVE
0.904761904762, -3, 0, 0, 21, 0, 0.0952380952381, 0, -5, 3, 0, 19, 0.00633761784156, 0.00710295493575, 0, 2, 0, 0, 1, 0, 1, 0, 0, 0.00781143171391, NEGATIVE
1.0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0.00424886185271, 0.00405354367204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00405354367204, NEUTRAL
0.904761904762, 0, 0, 0, 21, 2, 0, 1, 3, 5, 0, 19, 0.00610109779596, 0.00590577961529, 0, 0, 1, 2, 0, 0, 0, 0.0952380952381, 0, 0.00493117129071, NEUTRAL
0.866666666667, 0, 0, 0, 15, 3, 0, 1, 4, 3, 0, 13, 0.0113712269734, 0.0113712269734, 0, 0, 0, 2, 0, 0, 0, 0.133333333333, 0, 0.00817987992327, NEUTRAL
1.0, 0, 0, 0, 4, 0, 0, 0, 0, 1, 0, 4, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 10, 0, 0, 0, 0, 2, 1, 10, 0.00349445521627, 0.00349445521627, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.75, 0, 0, 0, 4, 2, 0, 1, 2, 1, 0, 3, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0.25, 0, 0, NEUTRAL
0.862068965517, -4, 0, 1, 29, 2, 0.0689655172414, 1, -4, 13, 0, 25, 0, 0.00054807314087, 0, 2, 0, 2, 0, 0, 1, 0.0689655172414, 0, 0.00213534858436, NEGATIVE
1.0, 0, 0, 0, 5, 0, 0, 0, 0, 1, 0, 5, 0.000960655274861, 0.000960655274861, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.000960655274861, NEUTRAL
0.944444444444, 0, 0, 0, 18, 1, 0, 1, 1, 3, 0, 17, 0, 0.000102839441512, 0, 0, 0, 1, 0, 0, 0, 0.0555555555556, 0, 0, POSITIVE
0.9375, 0, 0, 1, 16, 3, 0, 1, 3, 1, 0, 15, 0.00662276842049, 0.00662276842049, 0, 0, 0, 1, 0, 0, 0, 0.0625, 0, 0.00305027600518, POSITIVE
1.0, 0, 0, 0, 12, 0, 0, 0, 0, 2, 0, 12, 0.00260390492976, 0.00260390492976, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00123379723526, NEUTRAL
1.0, 0, 0, 0, 22, 0, 0, 0, 0, 2, 0, 22, 0, 0.000457077830591, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00111957548327, NEGATIVE
1.0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 0, 10, 0.00325970509495, 0.00325970509495, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00325970509495, NEUTRAL
0.909090909091, -2, 0, 0, 11, 0, 0.0909090909091, 0, -2, 1, 0, 10, 0.0037340255743, 0.0037340255743, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0.00444250235246, NEGATIVE
1.0, 0, 0, 0, 15, 0, 0, 0, 0, 2, 0, 15, 0.00628775591217, 0.00628775591217, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0.00628775591217, POSITIVE
0.866666666667, 0, 0, 0, 15, 3, 0, 1, 5, 2, 0, 13, 0.00327515773057, 0.00403176016945, 2, 0, 0, 2, 0, 0, 0, 0.133333333333, 0, 0.00327515773057, POSITIVE
1.0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0.000469588645777, 0.000469588645777, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 15, 0, 0, 0, 0, 2, 0, 15, 0.00263703120353, 0.00319775034103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00124617433714, POSITIVE
1.0, 0, 0, 0, 26, 0, 0, 0, 0, 8, 0, 26, 0, 0.00447136289858, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.00551599863519, NEGATIVE
0.8, -5, 0, 0, 15, 3, 0.133333333333, 1, -5, 2, 0, 12, 0.00765470429936, 0.00765470429936, 0, 2, 0, 1, 0, 0, 1, 0.0666666666667, 0, 0.00682478816086, NEUTRAL
0.888888888889, 0, 0, 0, 9, 3, 0, 1, 3, 0, 0, 8, 0.00199141044485, 0.00209424988636, 2, 0, 0, 1, 0, 0, 0, 0.111111111111, 0, 0, POSITIVE
0.933333333333, 0, 0, 0, 15, 2, 0, 1, 2, 2, 0, 14, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.0666666666667, 0, 0, NEGATIVE
1.0, 0, 0, 0, 19, 0, 0, 0, 0, 2, 0, 19, 0.0074561688177, 0.00809076677553, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0.00950772033184, NEGATIVE
1.0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 8, 0.00247191859056, 0.00247191859056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00247191859056, POSITIVE
1.0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0.000195318180668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 15, 0, 0, 0, 0, 4, 0, 15, 0.0137711826268, 0.0140515421956, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0131304202913, POSITIVE
1.0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 11, 0.00225020471532, 0.00225020471532, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.882352941176, -2, 0, 0, 17, 2, 0.0588235294118, 1, 0, 2, 0, 15, 0.00441328286518, 0.00567339831943, 0, 1, 0, 1, 0, 0, 1, 0.0588235294118, 0, 0.00602763670851, NEGATIVE
1.0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0, 0.000102839441512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.888888888889, 0, 0, 0, 18, 0, 0, 0, -2, 3, 0, 18, 0.00895150308851, 0.00895150308851, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0.00961400074119, NEGATIVE
0.9, 0, 0, 0, 10, 2, 0, 1, 2, 1, 0, 9, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.1, 0, 0.00269038734147, NEGATIVE
0.9, 0, 0, 0, 20, 1, 0, 1, 0, 4, 1, 19, 0.00533298718119, 0.00634170368788, 0, 1, 0, 1, 0, 0, 0, 0.05, 0, 0.00420032430131, POSITIVE
1.0, 0, 0, 0, 10, 0, 0, 0, 0, 1, 0, 10, 0.00651334655252, 0.00651334655252, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00651334655252, NEUTRAL
0.947368421053, 0, 0, 1, 19, 0, 0, 0, 0, 4, 1, 19, 0.0214082929296, 0.0215111323711, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0.0210191399971, POSITIVE
0.863636363636, -2, 0, 0, 22, 2, 0.0454545454545, 1, 2, 4, 1, 19, 0.00296216494865, 0.00276684676798, 1, 1, 0, 2, 1, 0, 1, 0.0909090909091, 0, 0.00276684676798, NEUTRAL
0.866666666667, 0, 0, 0, 15, 2, 0, 1, 1, 6, 0, 14, 0.00266704161868, 0.0031338623013, 0, 1, 0, 1, 0, 0, 0, 0.0666666666667, 0, 0.00266704161868, POSITIVE
0.875, 0, 0, 0, 8, 3, 0, 1, 3, 0, 0, 7, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0.125, 0, 0, NEUTRAL
1.0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 4, 0.00354660790713, 0.00354660790713, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00354660790713, POSITIVE
0.923076923077, 0, 0, 0, 13, 3, 0, 1, 3, 2, 0, 12, 0.00600877234882, 0.00600877234882, 0, 0, 0, 1, 0, 0, 0, 0.0769230769231, 0, 0.00600877234882, NEUTRAL
0.958333333333, 0, 0, 0, 24, 3, 0, 1, 3, 9, 1, 23, 0.00716798945491, 0.00746466364821, 0, 0, 0, 1, 0, 0, 0, 0.0416666666667, 0, 0.00482638282366, POSITIVE
0.9375, -2, 0, 0, 16, 0, 0.0625, 0, -2, 3, 0, 15, 0.00389538578881, 0.00389538578881, 2, 1, 0, 0, 0, 0, 1, 0, 0, 0.0124067614517, NEGATIVE
0.875, 0, 0, 0, 8, 0, 0, 0, -1, 0, 0, 8, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.00176886738895, NEGATIVE
0.769230769231, 0, 0, 0, 13, 4, 0, 1, 9, 1, 0, 10, 0, 0.00100515097146, 1, 0, 0, 3, 0, 0, 0, 0.230769230769, 0, 0.00100515097146, POSITIVE
1.0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 7, 0.00198740645808, 0.0021930853411, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00198740645808, POSITIVE
1.0, 0, 0, 0, 14, 0, 0, 0, 0, 2, 0, 14, 0.00623621770612, 0.00633905714763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00496359143668, POSITIVE
0.875, 0, 0, 0, 16, 4, 0, 1, 7, 2, 0, 14, 0.0134440875494, 0.0148129233537, 0, 0, 0, 2, 0, 0, 0, 0.125, 0, 0.0147100839122, POSITIVE
0.833333333333, 0, 0, 0, 6, 3, 0, 1, 3, 2, 0, 5, 0.00124738379989, 0.00124738379989, 0, 0, 0, 1, 0, 0, 0, 0.166666666667, 0, 0.00124738379989, NEUTRAL
0.916666666667, 0, 0, 0, 12, 1, 0, 1, 1, 4, 0, 11, 0, 0.000474194320538, 1, 0, 0, 1, 0, 0, 0, 0.0833333333333, 0, 0, POSITIVE
0.863636363636, 0, 0, 0, 22, 2, 0, 1, 4, 7, 0, 19, 0.00419471729256, 0.00449287491474, 0, 0, 0, 3, 0, 0, 0, 0.136363636364, 0, 0.00363413333651, NEUTRAL
1.0, 0, 0, 0, 15, 0, 0, 0, 0, 1, 0, 15, 0.00562517312458, 0.00856126751617, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.0021855841415, POSITIVE
0.941176470588, 0, 0, 0, 17, 1, 0, 1, 1, 6, 1, 16, 0.00614271452791, 0.00594739634724, 1, 0, 0, 1, 1, 0, 0, 0.0588235294118, 0, 0.00594739634724, NEUTRAL
1.0, 0, 0, 0, 28, 0, 0, 0, 0, 8, 1, 28, 0.00837419115042, 0.00837419115042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00678681072367, POSITIVE
1.0, 0, 0, 0, 8, 0, 0, 0, 0, 1, 0, 8, 0, 0.000102839441512, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
1.0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0.000298157622179, 0.000298157622179, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.869565217391, -2, 1, 0, 23, 2, 0.0434782608696, 1, 1, 7, 0, 20, 0.0135800247984, 0.013189388437, 0, 1, 0, 2, 0, 0, 1, 0.0869565217391, 0, 0.0105189895439, NEUTRAL
1.0, 0, 0, 0, 14, 0, 0, 0, 0, 1, 0, 14, 0.0106452906754, 0.0106452906754, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0.00283719261539, POSITIVE
1.0, 0, 0, 0, 34, 0, 0, 0, 0, 12, 1, 34, 0.0156907681353, 0.0147619515461, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0.0130195969535, NEUTRAL
1.0, 0, 0, 0, 22, 0, 0, 0, 0, 7, 0, 22, 0.0034313891216, 0.00458317142817, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.00178927962395, POSITIVE
1.0, 0, 0, 0, 13, 0, 0, 0, 0, 2, 0, 13, 0.00400938931596, 0.00446646714655, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00446646714655, POSITIVE
1.0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 6, 0.00202880770437, 0.00202880770437, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00202880770437, POSITIVE
0.8, -3, 0, 0, 10, 4, 0.1, 1, 1, 1, 0, 8, 0.00136550201974, 0.000469588645777, 0, 1, 0, 1, 0, 0, 1, 0.1, 0, 0, NEUTRAL
0.8, 0, 0, 0, 5, 3, 0, 1, 3, 1, 1, 4, 0.000195318180668, 0, 0, 0, 0, 1, 0, 0, 0, 0.2, 0, 0, NEUTRAL
1.0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, POSITIVE
0.818181818182, 0, 0, 0, 11, 3, 0, 1, 5, 2, 1, 9, 0, 0.000363981241115, 0, 0, 0, 2, 0, 0, 0, 0.181818181818, 0, 0, POSITIVE
0.764705882353, -3, 0, 0, 17, 2, 0.117647058824, 1, -4, 1, 0, 14, 0.00848988976516, 0.00869556864818, 0, 3, 0, 1, 0, 0, 1, 0.0588235294118, 0, 0.00458632122564, POSITIVE
0.916666666667, 0, 0, 0, 12, 3, 0, 1, 3, 0, 0, 11, 0.00399068497592, 0.00510838089366, 0, 0, 0, 1, 0, 0, 0, 0.0833333333333, 0, 0.00399068497592, POSITIVE
0.933333333333, -2, 0, 1, 15, 0, 0.0666666666667, 0, -2, 6, 0, 14, 0, 0.000765337094194, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0.000765337094194, NEGATIVE
0.8, 0, 0, 0, 5, 3, 0, 1, 3, 2, 1, 4, 0.000879558846182, 0.000879558846182, 0, 0, 0, 1, 0, 0, 0, 0.2, 0, 0, POSITIVE
0.888888888889, 0, 0, 0, 27, 3, 0, 1, 7, 9, 1, 24, 0.0108810923524, 0.0108810923524, 2, 0, 0, 3, 0, 0, 0, 0.111111111111, 0, 0.00823169077192, POSITIVE
1.0, 0, 0, 0, 12, 0, 0, 0, 0, 1, 0, 12, 0.00642948227784, 0.00642948227784, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00326642953737, POSITIVE
0.909090909091, 0, 0, 0, 11, 2, 0, 1, 2, 1, 0, 10, 0.00359234881562, 0.00359234881562, 0, 0, 0, 1, 0, 0, 0, 0.0909090909091, 0, 0.00359234881562, NEGATIVE
1.0, 0, 0, 0, 28, 0, 0, 0, 0, 9, 1, 28, 0.000195318180668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
1.0, 0, 0, 0, 6, 0, 0, 0, 0, 1, 0, 6, 0.00385414335118, 0.00365882517051, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00365882517051, NEUTRAL
0.944444444444, 0, 0, 0, 18, 1, 0, 1, 1, 4, 0, 17, 0.0051584466854, 0.0051584466854, 0, 0, 0, 1, 0, 0, 0, 0.0555555555556, 0, 0.00356391399595, POSITIVE
0.869565217391, -3, 0, 0, 23, 0, 0.130434782609, 0, -7, 4, 1, 20, 0.0150770548626, 0.0150770548626, 0, 3, 0, 0, 0, 0, 1, 0, 0, 0.0133238833393, NEUTRAL
0.9, 0, 0, 0, 10, 1, 0, 1, 1, 5, 0, 9, 0.00201255713144, 0.00181723895077, 0, 0, 0, 1, 1, 0, 0, 0.1, 0, 0, NEUTRAL
0.909090909091, -3, 0, 0, 22, 3, 0.0454545454545, 1, 0, 8, 1, 20, 0.00531821063156, 0.0039980590446, 1, 1, 0, 1, 0, 0, 1, 0.0454545454545, 0, 0.0063809257988, NEGATIVE
1.0, 0, 0, 0, 16, 0, 0, 0, 0, 2, 0, 16, 0.0049376890381, 0.0049376890381, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0.00425037848346, POSITIVE
1.0, 0, 0, 0, 16, 0, 0, 0, 0, 2, 0, 16, 0.00626194190738, 0.00626194190738, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0024330120808, POSITIVE
0.75, 0, 0, 0, 4, 2, 0, 1, 2, 0, 0, 3, 0, 0.000363981241115, 0, 0, 0, 1, 0, 0, 0, 0.25, 0, 0, POSITIVE
0.9375, 0, 0, 0, 16, 2, 0, 1, 2, 5, 0, 15, 0.00518955256763, 0.00499423438696, 0, 0, 0, 1, 0, 0, 0, 0.0625, 0, 0.00499423438696, NEUTRAL
0.928571428571, 0, 0, 0, 14, 0, 0, 0, -1, 5, 1, 14, 0.000687310554637, 0.0023186607522, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0.00118590604268, POSITIVE
1.0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 6, 0.00361586129986, 0.00361586129986, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.00361586129986, NEUTRAL
1.0, 0, 0, 0, 5, 0, 0, 0, 0, 0, 0, 5, 0.000195318180668, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, NEUTRAL
